station_id,station_num,station_name,gu,address,lat,lon,monthly_usage,total_rent,total_return,rent_202507,rent_202508,rent_202509,rent_202510,rent_202511
ST-1033,1033,1033. 고덕동 아남아파트,강동구,서울특별시 은평구 불광동 484-165 연신내 선일하이츠빌 정류소,37.622669,126.919991,1618.8,8094,5786,1567,1867,1737,1485,1438
ST-2901,2901,2901.공릉동풍림아파트 101동,노원구,서울특별시 영등포구 영등포구 가마산로79길 19 ,37.506012,126.915886,1616.4,8082,8233,1653,1727,1770,1472,1460
ST-1962,1962,1962. 가리봉동주민센터,구로구,서울특별시 구로구 고척동 60-42 ,37.50452,126.870552,1616.2,8081,7302,1653,1602,1855,1450,1521
ST-2910,2910,2910.도깨비시장,노원구,서울특별시 금천구 독산로36길 14 ,37.458942,126.90593,1615.2,8076,8750,1532,1635,1811,1589,1509
ST-1966,1966,1966. 한마을아파트 정문상가,구로구,서울특별시 구로구 가마산로 141 ,37.488647,126.88047,1614.4,8072,8271,1728,1590,1947,1422,1385
ST-1708,1708,1708. 도봉보건소사거리,도봉구,서울특별시 강서구 마곡중앙로 201 롯데중앙연구소,37.571381,126.828339,1611.6,8058,8175,1660,1681,1747,1551,1419
ST-221,221,221. 여의도초교 앞,영등포구,서울특별시 서대문구 북가좌동 477-1 북가좌1동 주민센터,37.574478,126.910049,1609.8,8049,7898,1504,1620,1777,1674,1474
ST-587,587,587. 유니베라 앞,성동구,서울특별시 중랑구 신내역로 213 신내우디안아파트 1단지,37.620098,127.106461,1609.4,8047,8565,1637,1485,1742,1581,1602
ST-329,329,329. 청계2가 사거리 옆,종로구,서울특별시 용산구 서빙고동 235-5 서빙고동 금호맨션 앞,37.520504,126.989738,1604.8,8024,6659,1555,1783,1795,1540,1351
ST-1333,1333,1333. 석관초등학교 앞,성북구,서울특별시 중랑구 묵동 6-3 ,37.619637,127.085045,1602.2,8011,9101,1123,1114,1868,2012,1894
ST-1080,1080,1080.천호지하주차장 5번 출입구,강동구,서울특별시 송파구 송파동 69 석촌역 1번출구 앞,37.505829,127.107056,1599.4,7997,7846,1391,1535,1726,1706,1639
ST-157,157,157. 애오개역 4번출구 앞,마포구,서울특별시 종로구 대학로 지하120 혜화역 3번출구 뒤,37.58157,127.001785,1594,7970,8775,1619,1645,1917,1414,1375
ST-292,292,292. 영일 어린이공원,영등포구,서울특별시 영등포구 양평동3가 48-1 이앤씨드림타워 앞,37.527084,126.89138,1593,7965,7719,1511,1542,1706,1656,1550
ST-1354,1354,1354. 고려대학교 2번출구,성북구,서울특별시 영등포구 여의대방로 300 대방역 4번출구,37.512901,126.926613,1591.6,7958,7932,1409,1381,1961,1635,1572
ST-1705,1705,1705. 도봉구청 정문앞,도봉구,서울특별시 송파구 올림픽로 99 잠실엘스 261동 인근,37.516781,127.090492,1589.8,7949,8097,1561,1605,1756,1588,1439
ST-1994,1994,1994. 삼성전자 물류센터 앞,구로구,서울특별시 양천구 목동동로 350 목동신시가지아파트5단지 ,37.535667,126.881584,1589.4,7947,7862,1707,1715,1630,1483,1412
ST-111,111,111. 상수역 2번출구 앞,마포구,서울특별시 성동구 아차산로 18 뚝섬역 5번 출구 정류소 옆,37.546307,127.049805,1581.6,7908,7835,1242,1529,1958,1763,1416
ST-1530,1530,1530. 광산사거리,강북구,서울특별시 구로구 구일로10길 27 SK허브수 앞,37.49596,126.874039,1580,7900,8043,1661,1681,1741,1469,1348
ST-1088,1088,1088.풍납사거리(강동),강동구,서울특별시 송파구 올림픽로 135 리센츠아파트,37.511944,127.091217,1578.6,7893,7884,1544,1683,1689,1469,1508
ST-756,756,756. 목동주차장,양천구,서울특별시 서초구 방배로1길 9 서초구 방배동 1034-2,37.475182,127.001389,1571.4,7857,8218,1487,1595,1752,1609,1414
ST-166,166,166. 가재울 초등학교,서대문구,서울 종로구 사직로8길 39 ,37.574245,126.973213,1570.2,7851,7797,1406,1587,1881,1578,1399
ST-310,310,310. 청계광장 옆,중구,서울특별시 양천구 목동 904-3 목4동주민센터 옆,37.532543,126.868729,1566.2,7831,7082,1604,1401,1897,1687,1242
ST-2740,2740,2740.마곡레포츠센터,강서구,서울특별시 강동구 풍성로 136 성내동삼성아파트 ,37.531376,127.127075,1564.2,7821,7780,1260,1407,1967,1573,1614
ST-719,719,719. 홍익병원앞 교차로,양천구,서울특별시 관악구 남부순환로 1889 관악구 봉천동 1693-38,37.478058,126.960495,1563.4,7817,7959,1638,1587,1764,1387,1441
ST-1830,1830,1830. 빅마켓 금천점 앞,금천구,서울특별시 강동구 동남로 888 ,37.553055,127.156883,1561.6,7808,7952,1673,1626,1771,1345,1393
ST-3415,3415,3415.동대문역6번출구,종로구,서울특별시 강서구 강서도매시장로 72 강서농산물도매시장 ,37.555347,126.820724,1560.6,7803,8510,1554,1555,1689,1497,1508
ST-1380,1380,1380.월곡역 5번출구 앞,성북구,서울특별시 중랑구 용마산로 494 상아빌딩(우림시장 교차로),37.595112,127.100327,1560.2,7801,8759,1470,1492,1800,1612,1427
ST-2606,2606,2606. 위례동주민센터,송파구,서울특별시 송파구 가락동 184-23 ,37.492733,127.117989,1560.2,7801,8502,1730,1612,1882,1650,927
ST-2228,2228,2228.뒷벌공원 옆,서초구,서울 성북구 동소문로 258 ,37.603909,127.025017,1554.8,7774,8970,1559,1659,1775,1370,1411
ST-2332,2332,2332. 선릉역3번출구,강남구,서울특별시 성동구 금호로 15 서울숲푸르지오아파트 ,37.544041,127.023201,1552.4,7762,7792,1602,1693,1681,1518,1268
ST-204,204,204. 국회의사당역 5번출구 옆,영등포구,서울특별시 마포구 도화동 555-2 마포역 1번출구 뒤,37.539936,126.945824,1551.8,7759,7586,1600,1399,1717,1550,1493
ST-490,490,490.가온문화공원,마포구,서울특별시 강동구 고덕로 131 강동 롯데캐슬퍼스트아파트 ,37.554867,127.142799,1549.8,7749,7670,1470,1666,1786,1401,1426
ST-1681,1681,1681. 현대6차 아파트,노원구,서울특별시 송파구 올림픽로 326 송파구청 ,37.514992,127.106117,1548.4,7742,5730,1618,1677,1653,1346,1448
ST-1245,1245,1245. 문정 법조단지9,송파구,서울특별시 강남구 봉은사로 456 삼성동베이직하우스앞,37.511696,127.049347,1548.2,7741,7611,1431,1635,1731,1603,1341
ST-1907,1907,1907. 구일우성(아) 육교 밑,구로구,서울특별시 서초구 신반포로 270 반포자이아파트 ,37.506378,127.010391,1542.6,7713,7498,1591,1582,1672,1407,1461
ST-1128,1128,1128. 화곡역 6번출구,강서구,서울특별시 노원구 하계동 266 서울시립과학관,37.642071,127.076622,1538.4,7692,7635,1617,1622,1628,1499,1326
ST-2604,2604,2604. 풍납토성 서성벽터A,송파구,서울특별시 송파구 풍납동 425 ,37.528652,127.108665,1538.2,7691,8356,1650,1527,1739,1404,1371
ST-488,488,488.푸르메병원,마포구,서울특별시 강동구 올림픽로 812 ,37.553329,127.128868,1534,7670,8154,1525,1519,1735,1398,1493
ST-1824,1824,1824. 독산근린공원 입구,금천구,서울특별시 종로구 무악동 60-5 ,37.576668,126.955849,1532.2,7661,7802,1462,1470,1734,1536,1459
ST-288,288,288. 쌍용예가(구청별관),영등포구,서울특별시 영등포구 영등포동7가 58-2 유스호스텔 앞,37.525852,126.903282,1530.2,7651,7713,1588,1503,1711,1422,1427
ST-456,456,456. 숭인2동 주민센터 입구,종로구,서울특별시 은평구 갈현동 536-8 구산역 4번출구,37.613186,126.917351,1527.8,7639,8072,1540,1522,1814,1432,1331
ST-1959,1959,1959. 구로구의회 앞,구로구,서울특별시 구로구 오리로 1100 천왕연지타워 ,37.483665,126.841614,1527,7635,8300,1396,1472,1814,1515,1438
ST-220,220,220. 미성아파트 A동 앞,영등포구,서울특별시 서대문구 홍은동 산25-3 명지전문대학교 정문 앞,37.583698,126.924965,1524.8,7624,7295,1626,1379,1758,1445,1416
ST-1141,1141,1141. 곰달래 문화복지센터 A,강서구,서울특별시 금천구 가산로9길 80 ,37.475552,126.888458,1523.8,7619,8856,1486,1432,1695,1563,1443
ST-558,558,558. 성동광진 교육지원청 앞,성동구,서울특별시 중랑구 동일로 941 중랑구 묵동 189-2,37.614738,127.076363,1522,7610,7395,1586,1506,1735,1462,1321
ST-2060,2060,2060. 남성역3번출구 뒤,동작구,서울특별시 노원구 석계로13길 35 세양청마루아파트 ,37.620708,127.061203,1518.6,7593,8981,1479,1636,1746,1371,1361
ST-255,255,255. 도림사거리,영등포구,서울특별시 광진구 강변역로 94-2 가로판매대 - 34 ,37.535988,127.094627,1518.4,7592,7765,1612,1641,1629,1373,1337
ST-2658,2658,2658.가락몰 업무동,송파구,서울특별시 서초구 반포동63-6 ,37.501507,127.003479,1518,7590,7852,1588,1607,1853,1110,1432
ST-669,669,669.청계한신휴플러스앞 삼거리,동대문구,서울특별시 구로구 디지털로31길 120 구로구 구로동 772,37.4888,126.890663,1517,7585,7747,1438,1566,1678,1398,1505
ST-1305,1305,1305. 성북구청,성북구,서울특별시 서초구 서초중앙로 130 교대역 5번출구 뒤,37.493618,127.014183,1516.6,7583,8283,1612,1586,1791,1384,1210
ST-201,201,201. 진미파라곤 앞,영등포구,서울특별시 마포구 마포대로 109 롯데캐슬 프레지던트 ,37.544647,126.950089,1515.8,7579,7476,1625,1524,1778,1446,1206
ST-2414,2414,2414. 도곡역 아카데미스위트 앞,강남구,서울특별시 서초구 잠원동 83 ,37.518322,127.014809,1514.4,7572,8068,1592,1533,1711,1368,1368
ST-834,834,834. 효창공원앞역 3번출구 앞,용산구,서울특별시 강서구 공항대로 329 강서구 등촌동 675-7,37.558197,126.844261,1513.6,7568,8057,1435,1484,1674,1534,1441
ST-578,578,578. 성동세무서 부근,성동구,서울특별시 성북구 석관동 113-1 ,37.612923,127.066406,1509,7545,7623,1649,1310,1715,1536,1335
ST-609,609,609. 제기2교,동대문구,서울특별시 노원구 덕릉로131길 8 노원구 상계동 37-7,37.67271,127.08316,1505.8,7529,7523,1483,1551,1761,1510,1224
ST-2231,2231,2231. 삼성타운(삼성생명) A동 맞은편,서초구,서울특별시 성북구 석관동 323-2 ,37.606461,127.061623,1501,7505,8160,1575,1549,1688,1316,1377
ST-542,542,542. 강변역 4번출구 뒤,광진구,서울특별시 송파구 오금로 20 송파구 신천동 15,37.520451,127.104202,1496.4,7482,7524,1488,1443,1689,1543,1319
ST-1274,1274,1274. 영파여고 앞,송파구,서울특별시 구로구 가마산로 245 구로구청,37.495266,126.888474,1494.8,7474,7377,1552,1528,1727,1361,1306
ST-1804,1804,1804. 독산역 2번출구 자전거주차장,금천구,서울특별시 종로구 안국동 175-92 ,37.575806,126.983391,1492.4,7462,7507,1496,1496,1634,1376,1460
ST-1478,1478,1478.홈플러스 상봉점 앞,중랑구,서울특별시 은평구 응암로 279 드림캐시아 주상복합,37.597439,126.920036,1492,7460,7563,1452,1490,1638,1530,1350
ST-1924,1924,1924. 삼부르네상스파크빌,구로구,서울특별시 서초구 사평대로 108 반포골프백화점 ,37.49905,126.996254,1491.8,7459,3289,1522,1534,1613,1418,1372
ST-680,680,680.꿈마루어린이도서관 앞,동대문구,서울특별시 구로구 경인로20길 13 구로구 오류동 65-6,37.495029,126.843613,1489.4,7447,6938,1435,1559,1710,1468,1275
ST-3009,3009,3009. 홍대입구역 사거리,마포구,서울특별시 서초구 서초구 동광로 몽마르뜨공원 입구 ,37.492889,127.002647,1486.2,7431,7500,1325,1341,1730,1598,1437
ST-716,716,716.신정6동 주민센터 인근,양천구,서울특별시 관악구 남부순환로 1427 관악구 신림동 564,37.481129,126.909431,1483.6,7418,7316,1450,1599,1607,1289,1473
ST-2909,2909,2909. 석계역 3번 출구,노원구,서울특별시 강동구 강동구 강일동 736 ,37.557072,127.17514,1478.6,7393,7728,1404,1358,1749,1544,1338
ST-2202,2202,2202.청계산입구역 1번출구,서초구,서울특별시 서대문구 성산로 520 이화여자대학교 부속 중학교 ,37.564068,126.945328,1473.6,7368,7146,1506,1546,1595,1314,1407
ST-1003,1003,1003. 해공도서관앞,강동구,서울특별시 양천구 화곡로 59 신월동 이마트,37.539551,126.8283,1473.6,7368,7384,1468,1575,1637,1320,1368
ST-252,252,252. 보라매역4번출구,영등포구,서울특별시 광진구 중곡동 263-1 군자교교차로,37.559795,127.074203,1472.4,7362,8574,1581,1432,1633,1373,1343
ST-2059,2059,2059. 보라매공원 정문,동작구,서울특별시 강서구 화곡로65길 62 강서구민올림픽체육센터 ,37.559906,126.850426,1470.2,7351,7615,1399,1577,1770,1375,1230
ST-326,326,326. 안국역 5번출구 앞,종로구,서울특별시 용산구 문배동 34-10 문배어린이공원 앞,37.536758,126.970001,1462.6,7313,5566,1591,1453,1670,1361,1238
ST-3204,3204,3204.도림고가도로 밑,영등포구,서울특별시 영등포구 경인로 900 여의도더리브스타일 ,37.517918,126.912598,1460.4,7302,6577,1458,1445,1642,1454,1303
ST-917,917,917. 녹번역 3번출구,은평구,서울특별시 금천구 벚꽃로 309 가산동 60-35,37.480148,126.883781,1458.4,7292,7159,1382,1444,1924,1239,1303
ST-1212,1212,1212. 송파역 2번 출구앞,송파구,서울특별시 성북구 길음로 20 성북제일새마을금고 본점 앞,37.604752,127.022758,1458.2,7291,7808,1524,1504,1571,1395,1297
ST-1931,1931,1931. 개봉역2번출구 A,구로구,서울특별시 금천구 시흥대로 165 남서울힐스테이트아파트 ,37.446526,126.900238,1458,7290,9166,1465,1414,1704,1397,1310
ST-1991,1991,1991. 오류동역 맞은편,구로구,서울특별시 영등포구 신길동 3859 ,37.500137,126.913979,1456,7280,8931,1425,1479,1693,1353,1330
ST-1404,1404,1404. 동일로 지하차도,중랑구,서울특별시 서초구 서초중앙로 38 남부터미널역 1번출구,37.485672,127.015923,1455.4,7277,7253,1564,1411,1706,1226,1370
ST-1606,1606,1606. 태릉입구역 3번출구 ,노원구,서울특별시 종로구 종로 지하 200 종로5가 지하쇼핑센터 14번출구,37.57114,127.000671,1454.8,7274,7338,1421,1514,1675,1332,1332
ST-1471,1471,1471.동양쇼핑 정류소 앞,중랑구,서울특별시 도봉구 덕릉로60바길 21 창동한신,37.638859,127.041176,1454.4,7272,8236,1528,1414,1635,1374,1321
ST-763,763,763. 목동11단지 아파트,양천구,서울특별시 서초구 효령로 176 ,37.482357,127.003387,1453.6,7268,5561,1345,1684,1627,1210,1402
ST-2294,2294,2294. 두상빌딩 앞,서초구,서울특별시 중랑구 중화동 321-129 ,37.594891,127.074951,1453.2,7266,8071,1458,1485,1609,1394,1320
ST-635,635,635. 시조사 앞,동대문구,서울특별시 금천구 시흥대로150길 6 독산동 996-9,37.475319,126.898888,1448.4,7242,7201,1465,1429,1661,1443,1244
ST-1260,1260,1260. 방이동 한양3차아파트 옆,송파구,서울특별시 관악구 남부순환로 1943 JK장평타워,37.476482,126.965363,1448,7240,7146,1495,1501,1524,1379,1341
ST-1004,1004,1004. 삼성광나루아파트 버스정류장,강동구,서울특별시 양천구 신정이펜1로50 신정이펜하우스314동,37.514099,126.831001,1447.4,7237,10177,1437,1419,1693,1502,1186
ST-107,107,107. 수협 연남동지점,마포구,서울특별시 성동구 왕십리로11길 9 서울숲남문 버스정류소 옆,37.541222,127.0438,1445.2,7226,8121,1353,1505,1724,1347,1297
ST-1390,1390,1390.석관래미안아트리치,성북구,서울특별시 강북구 삼양로 426 가오리역,37.64167,127.016884,1445.2,7226,7908,1595,1520,1535,1405,1171
ST-1928,1928,1928. 고척스카이돔구장 광장,구로구,서울특별시 서초구 강남대로 617-2 구두수선대 ,37.516541,127.01915,1441.6,7208,7011,1541,1605,1512,1238,1312
ST-2265,2265,2265. 이수고가차도 남단,서초구,서울특별시 동대문구 한천로58길 47 쌍용아파트 ,37.599606,127.068642,1441.4,7207,8127,1325,1562,1671,1409,1240
ST-104,104,104. 합정역 1번출구 앞,마포구,서울특별시 성동구 성수이로 147 아이에스비즈타워 앞,37.548203,127.057114,1437.8,7189,6168,1351,1466,1644,1472,1256
ST-525,525,525. 한양대병원사거리,성동구,서울특별시 강서구 화곡로 지하 168 강서구 화곡동 1089-43,37.542099,126.840218,1435.2,7176,6129,1336,1210,1595,1549,1486
ST-493,493,493.홍대입구역 6번출구,마포구,서울특별시 강동구 천호대로 1005 현대백화점 ,37.538666,127.124245,1435,7175,7278,1450,1495,1547,1386,1297
ST-1265,1265,1265. 문정동 근린공원,송파구,서울특별시 관악구 남부순환로 1451 조원동서울본병원,37.481529,126.912033,1434.6,7173,7556,1441,1369,1557,1388,1418
ST-1841,1841,1841. 가산동 주민센터,금천구,서울특별시 강동구 천호대로 1052 엘웨딩홀 ,37.536831,127.128418,1430,7150,7394,1601,1426,1577,1276,1270
ST-1385,1385,1385.성신여대입구역 3번출구 앞,성북구,서울특별시 성북구 월계로 172 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,37.619801,127.045097,1427.8,7139,7146,1414,1483,1655,1258,1329
ST-2725,2725,2725.서울식물원 식물문화센터,강서구,서울특별시 도봉구 도봉구 덕릉로62길 14 ,37.640511,127.040825,1422,7110,6053,1343,1439,1630,1499,1199
ST-2651,2651,2651.경찰병원역 3번출구 앞,송파구,서울특별시 동작구 여의대방로36길71 ,37.506805,126.928505,1421.6,7108,7056,1512,1551,1579,1277,1189
ST-1108,1108,1108. 공항시장역 2번출구 뒤,강서구,서울특별시 강북구 번동 105 북서울 꿈의 숲 동문,37.619637,127.044533,1420.8,7104,7096,1363,1528,1550,1301,1362
